Epoch,Average_Reward,Best_Reward,Loss,Marginal_Gains,Duplicate_Rate
1523,9.5875,9.9125,-0.405322,9.5875,2.50
1524,9.8000,9.9125,-0.405946,9.8000,0.00
1525,9.3375,9.9125,-0.690806,9.3375,5.00
1526,9.6750,9.9125,-0.456092,9.6750,2.50
1527,9.6000,9.9125,-0.385551,9.6000,7.50
1528,9.5250,9.9125,-0.547785,9.5250,2.50
1529,9.7625,9.9125,-0.481093,9.7625,2.50
1530,9.5875,9.9125,-0.404615,9.5875,5.00
1531,9.4875,9.9125,-0.533812,9.4875,7.50
1532,9.7000,9.9125,-0.450082,9.7000,2.50
1533,9.7750,9.9125,-0.469052,9.7750,2.50
1534,9.8000,9.9125,-0.349962,9.8000,2.50
1535,9.4500,9.9125,-0.412921,9.4500,7.50
1536,9.3125,9.9125,-0.701684,9.3125,10.00
1537,9.5875,9.9125,-0.458111,9.5875,5.00
1538,9.7875,9.9125,-0.362471,9.7875,2.50
1539,9.7750,9.9125,-0.304199,9.7750,2.50
1540,9.4875,9.9125,-0.488066,9.4875,10.00
1541,9.7000,9.9125,-0.436110,9.7000,2.50
1542,9.5000,9.9125,-0.342213,9.5000,7.50
1543,9.6000,9.9125,-0.562050,9.6000,2.50
1544,9.6500,9.9125,-0.563442,9.6500,2.50
1545,9.8000,9.9125,-0.349013,9.8000,2.50
1546,9.4875,9.9125,-0.400665,9.4875,10.00
1547,9.4500,9.9125,-0.651726,9.4500,5.00
1548,9.8125,9.9125,-0.475670,9.8125,2.50
1549,9.7625,9.9125,-0.463958,9.7625,0.00
1550,9.6875,9.9125,-0.523427,9.6875,0.00
1551,9.8000,9.9125,-0.529023,9.8000,2.50
1552,9.5625,9.9125,-0.482482,9.5625,5.00
1553,9.7625,9.9125,-0.493426,9.7625,5.00
1554,9.5500,9.9125,-0.486805,9.5500,7.50
1555,9.7875,9.9125,-0.428412,9.7875,2.50
1556,9.4250,9.9125,-0.534888,9.4250,7.50
1557,9.8000,9.9125,-0.532017,9.8000,2.50
1558,9.6875,9.9125,-0.516515,9.6875,2.50
1559,9.3875,9.9125,-0.559811,9.3875,7.50
1560,9.4875,9.9125,-0.437168,9.4875,10.00
1561,9.5500,9.9125,-0.571912,9.5500,2.50
1562,9.4875,9.9125,-0.615242,9.4875,5.00
1563,9.4375,9.9125,-0.561801,9.4375,5.00
1564,9.4375,9.9125,-0.737571,9.4375,5.00
1565,9.3625,9.9125,-0.835039,9.3625,5.00
1566,9.4375,9.9125,-0.577499,9.4375,7.50
1567,9.5750,9.9125,-0.868659,9.5750,2.50
1568,9.4375,9.9125,-0.700263,9.4375,2.50
1569,9.4500,9.9125,-0.746646,9.4500,2.50
1570,9.6000,9.9125,-0.832259,9.6000,0.00
1571,9.4125,9.9125,-0.671244,9.4125,2.50
1572,9.7625,9.9125,-0.569916,9.7625,0.00
1573,9.6625,9.9125,-0.475934,9.6625,5.00
1574,9.8125,9.9125,-0.662496,9.8125,0.00
1575,9.5375,9.9125,-0.585733,9.5375,5.00
1576,9.4875,9.9125,-0.497858,9.4875,5.00
1577,9.1625,9.9125,-0.668558,9.1625,7.50
1578,9.4750,9.9125,-0.529716,9.4750,10.00
1579,9.5000,9.9125,-0.874066,9.5000,0.00
1580,9.5375,9.9125,-0.588572,9.5375,2.50
1581,9.6500,9.9125,-0.402290,9.6500,7.50
1582,9.6000,9.9125,-0.587077,9.6000,5.00
1583,9.3375,9.9125,-0.634906,9.3375,2.50
1584,9.6000,9.9125,-0.853012,9.6000,2.50
1585,9.7500,9.9125,-0.519569,9.7500,0.00
1586,9.2250,9.9125,-0.689481,9.2250,7.50
1587,9.5000,9.9125,-0.647679,9.5000,5.00
1588,9.7000,9.9125,-0.407799,9.7000,2.50
1589,9.5750,9.9125,-0.593540,9.5750,5.00
1590,9.6500,9.9125,-0.387216,9.6500,5.00
1591,9.5875,9.9125,-0.488219,9.5875,5.00
1592,9.3875,9.9125,-0.685537,9.3875,2.50
1593,9.5375,9.9125,-0.378806,9.5375,7.50
1594,9.4250,9.9125,-0.594045,9.4250,7.50
1595,9.4250,9.9125,-0.898725,9.4250,2.50
1596,9.5125,9.9125,-0.546855,9.5125,7.50
1597,9.4625,9.9125,-0.655733,9.4625,5.00
1598,9.6875,9.9125,-0.553577,9.6875,2.50
1599,9.4750,9.9125,-0.596216,9.4750,7.50
1600,9.7125,9.9125,-0.605601,9.7125,0.00
1601,9.4875,9.9125,-0.661285,9.4875,2.50
1602,9.6250,9.9125,-0.703734,9.6250,2.50
1603,9.5375,9.9125,-0.652718,9.5375,2.50
1604,9.6000,9.9125,-0.585071,9.6000,2.50
1605,9.2500,9.9125,-0.536431,9.2500,7.50
1606,9.3000,9.9125,-0.406746,9.3000,10.00
1607,9.2000,9.9125,-0.400052,9.2000,12.50
1608,9.5000,9.9125,-0.247383,9.5000,10.00
1609,9.2500,9.9125,-0.148371,9.2500,17.50
1610,9.1000,9.9125,-0.151733,9.1000,17.50
1611,9.1000,9.9125,-0.039490,9.1000,20.00
1612,9.2875,9.9125,-0.397693,9.2875,12.50
1613,9.1000,9.9125,-0.114005,9.1000,20.00
1614,9.1000,9.9125,-0.103183,9.1000,20.00
1615,9.1000,9.9125,-0.150607,9.1000,20.00
1616,9.1000,9.9125,-0.042974,9.1000,20.00
1617,9.2000,9.9125,-0.202259,9.2000,17.50
1618,9.1000,9.9125,-0.023447,9.1000,20.00
1619,9.2000,9.9125,-0.119466,9.2000,17.50
1620,9.1000,9.9125,-0.184005,9.1000,17.50
1621,9.1000,9.9125,-0.185477,9.1000,17.50
1622,9.1000,9.9125,-0.063249,9.1000,20.00
1623,9.2000,9.9125,-0.096940,9.2000,17.50
1624,9.1875,9.9125,-0.187262,9.1875,17.50
1625,9.2000,9.9125,-0.301789,9.2000,15.00
1626,9.1000,9.9125,-0.166104,9.1000,17.50
1627,9.1875,9.9125,-0.174372,9.1875,17.50
1628,9.3000,9.9125,-0.184421,9.3000,15.00
1629,9.2875,9.9125,-0.366002,9.2875,15.00
1630,9.2875,9.9125,-0.183670,9.2875,15.00
1631,9.5500,9.9125,-0.394360,9.5500,7.50
1632,9.1625,9.9125,-0.294336,9.1625,15.00
1633,9.2000,9.9125,-0.382691,9.2000,12.50
1634,9.2875,9.9125,-0.331003,9.2875,12.50
1635,9.6500,9.9125,-0.381170,9.6500,5.00
1636,9.4500,9.9125,-0.524952,9.4500,5.00
1637,9.6500,9.9125,-0.436235,9.6500,5.00
1638,9.3875,9.9125,-0.529844,9.3875,7.50
1639,9.3875,9.9125,-0.410057,9.3875,10.00
1640,9.1875,9.9125,-0.389761,9.1875,15.00
1641,9.4500,9.9125,-0.431904,9.4500,10.00
1642,9.4500,9.9125,-0.593747,9.4500,7.50
1643,9.3625,9.9125,-0.645973,9.3625,5.00
1644,9.4375,9.9125,-0.660301,9.4375,2.50
1645,9.6000,9.9125,-0.593526,9.6000,0.00
1646,9.4125,9.9125,-0.699323,9.4125,2.50
1647,9.5250,9.9125,-0.622723,9.5250,2.50
1648,9.5250,9.9125,-0.620292,9.5250,5.00
1649,9.4000,9.9125,-0.671679,9.4000,2.50
1650,9.2625,9.9125,-0.621082,9.2625,7.50
1651,9.2375,9.9125,-0.616848,9.2375,7.50
1652,9.3750,9.9125,-0.528848,9.3750,7.50
1653,9.4500,9.9125,-0.562511,9.4500,5.00
1654,9.3750,9.9125,-0.702000,9.3750,7.50
1655,9.5375,9.9125,-0.452593,9.5375,7.50
1656,9.5875,9.9125,-0.466940,9.5875,5.00
1657,9.3250,9.9125,-0.576080,9.3250,10.00
1658,9.3750,9.9125,-0.535107,9.3750,10.00
1659,9.3375,9.9125,-0.587859,9.3375,10.00
1660,9.4750,9.9125,-0.746450,9.4750,2.50
1661,9.4125,9.9125,-0.977365,9.4125,2.50
1662,9.6250,9.9125,-0.660661,9.6250,2.50
1663,9.4750,9.9125,-0.812901,9.4750,5.00
1664,9.6500,9.9125,-0.633582,9.6500,2.50
1665,9.8250,9.9125,-0.665212,9.8250,0.00
1666,9.5375,9.9125,-0.941746,9.5375,0.00
1667,9.8000,9.9125,-0.746553,9.8000,2.50
1668,9.5250,9.9125,-0.607633,9.5250,2.50
1669,9.4875,9.9125,-0.702306,9.4875,2.50
1670,9.5750,9.9125,-0.747970,9.5750,2.50
1671,9.2500,9.9125,-0.589782,9.2500,5.00
1672,9.5250,9.9125,-0.723296,9.5250,2.50
1673,9.4250,9.9125,-0.729967,9.4250,5.00
1674,9.4000,9.9125,-0.559331,9.4000,7.50
1675,9.3000,9.9125,-0.684313,9.3000,7.50
1676,9.5375,9.9125,-0.717811,9.5375,2.50
1677,9.3375,9.9125,-0.542171,9.3375,10.00
1678,9.3625,9.9125,-0.524522,9.3625,7.50
1679,9.3625,9.9125,-0.744072,9.3625,0.00
1680,9.2000,9.9125,-0.403492,9.2000,12.50
1681,9.4625,9.9125,-0.567121,9.4625,7.50
1682,9.2625,9.9125,-0.547364,9.2625,10.00
1683,9.4750,9.9125,-0.651387,9.4750,5.00
1684,9.7125,9.9125,-0.607098,9.7125,0.00
1685,9.5625,9.9125,-0.497818,9.5625,5.00
1686,9.3875,9.9125,-0.552381,9.3875,7.50
1687,9.4250,9.9125,-0.416013,9.4250,10.00
1688,9.4125,9.9125,-0.661285,9.4125,5.00
1689,9.5500,9.9125,-0.536594,9.5500,5.00
1690,9.4625,9.9125,-0.635464,9.4625,7.50
1691,9.6625,9.9125,-0.545920,9.6625,2.50
1692,9.4250,9.9125,-0.759362,9.4250,5.00
1693,9.4500,9.9125,-0.466164,9.4500,7.50
1694,9.4250,9.9125,-0.458456,9.4250,7.50
1695,9.3625,9.9125,-0.491600,9.3625,7.50
1696,9.6250,9.9125,-0.538881,9.6250,5.00
1697,9.5625,9.9125,-0.676054,9.5625,2.50
1698,9.6875,9.9125,-0.799641,9.6875,0.00
1699,9.6250,9.9125,-0.602453,9.6250,0.00
1700,9.7500,9.9125,-0.573581,9.7500,2.50
1701,9.3625,9.9125,-0.526078,9.3625,7.50
1702,9.5875,9.9125,-0.591539,9.5875,2.50
1703,9.3625,9.9125,-0.593613,9.3625,5.00
1704,9.5625,9.9125,-0.851212,9.5625,0.00
1705,9.7000,9.9125,-0.565418,9.7000,0.00
1706,9.4750,9.9125,-0.581895,9.4750,5.00
1707,9.3625,9.9125,-0.901833,9.3625,2.50
1708,9.1625,9.9125,-0.694914,9.1625,10.00
1709,9.4250,9.9125,-0.664246,9.4250,5.00
1710,9.4500,9.9125,-0.564465,9.4500,5.00
1711,9.3750,9.9125,-0.911420,9.3750,0.00
1712,9.6625,9.9125,-0.538215,9.6625,0.00
1713,9.5000,9.9125,-0.665419,9.5000,2.50
1714,9.6125,9.9125,-0.650930,9.6125,2.50
1715,9.3875,9.9125,-0.549735,9.3875,7.50
1716,9.4625,9.9125,-0.632161,9.4625,5.00
1717,9.4625,9.9125,-0.727906,9.4625,0.00
1718,9.6500,9.9125,-0.886219,9.6500,5.00
1719,9.5750,9.9125,-0.712097,9.5750,5.00
1720,9.5250,9.9125,-0.843175,9.5250,0.00
1721,9.7375,9.9125,-0.833720,9.7375,2.50
1722,9.5375,9.9125,-0.531494,9.5375,5.00
1723,9.4125,9.9125,-0.748269,9.4125,5.00
1724,9.3500,9.9125,-0.697966,9.3500,7.50
1725,9.2250,9.9125,-0.759227,9.2250,7.50
1726,9.3000,9.9125,-0.897354,9.3000,2.50
1727,9.4000,9.9125,-0.657640,9.4000,10.00
1728,9.2750,9.9125,-1.191311,9.2750,2.50
1729,9.2500,9.9125,-0.744627,9.2500,7.50
1730,9.4000,9.9125,-0.750245,9.4000,5.00
1731,9.6375,9.9125,-0.618152,9.6375,2.50
1732,9.9250,9.9250,-0.482442,9.9250,0.00
1733,9.4125,9.9250,-0.981360,9.4125,5.00
1734,9.5875,9.9250,-0.678827,9.5875,2.50
1735,9.7375,9.9250,-0.727860,9.7375,0.00
1736,9.4750,9.9250,-1.003785,9.4750,2.50
1737,9.6625,9.9250,-0.690498,9.6625,0.00
1738,9.3625,9.9250,-0.870256,9.3625,5.00
1739,9.4125,9.9250,-0.887348,9.4125,0.00
1740,9.3500,9.9250,-0.865051,9.3500,2.50
1741,9.7375,9.9250,-0.752889,9.7375,0.00
1742,9.6125,9.9250,-0.634714,9.6125,2.50
1743,9.5250,9.9250,-0.646375,9.5250,2.50
1744,9.5875,9.9250,-0.605717,9.5875,0.00
1745,9.5625,9.9250,-0.660443,9.5625,2.50
1746,9.6375,9.9250,-0.657783,9.6375,5.00
1747,9.6000,9.9250,-0.618174,9.6000,0.00
1748,9.4250,9.9250,-0.699881,9.4250,0.00
1749,9.6375,9.9250,-0.578155,9.6375,0.00
1750,9.5125,9.9250,-0.619317,9.5125,5.00
1751,9.7000,9.9250,-0.469767,9.7000,0.00
1752,9.3625,9.9250,-0.691418,9.3625,2.50
1753,9.5500,9.9250,-0.680995,9.5500,5.00
1754,9.2000,9.9250,-0.739268,9.2000,2.50
1755,9.6125,9.9250,-0.602779,9.6125,0.00
1756,9.6000,9.9250,-0.815126,9.6000,0.00
1757,9.6125,9.9250,-0.467924,9.6125,5.00
1758,9.5125,9.9250,-0.518115,9.5125,5.00
1759,9.7125,9.9250,-0.398816,9.7125,5.00
1760,9.4125,9.9250,-0.530748,9.4125,7.50
1761,9.6000,9.9250,-0.553636,9.6000,0.00
1762,9.6250,9.9250,-0.490515,9.6250,5.00
1763,9.7125,9.9250,-0.479747,9.7125,0.00
1764,9.5125,9.9250,-0.538872,9.5125,5.00
1765,9.5375,9.9250,-0.657225,9.5375,2.50
1766,9.6625,9.9250,-0.562924,9.6625,2.50
1767,9.5875,9.9250,-0.426681,9.5875,5.00
1768,9.6000,9.9250,-0.580676,9.6000,0.00
1769,9.6000,9.9250,-0.522721,9.6000,2.50
1770,9.5750,9.9250,-0.577753,9.5750,2.50
1771,9.6875,9.9250,-0.391335,9.6875,2.50
1772,9.5250,9.9250,-0.704111,9.5250,0.00
1773,9.5125,9.9250,-0.473549,9.5125,7.50
1774,9.5750,9.9250,-0.582964,9.5750,2.50
1775,9.6750,9.9250,-0.543908,9.6750,0.00
1776,9.4250,9.9250,-0.474447,9.4250,7.50
1777,9.3625,9.9250,-0.548085,9.3625,7.50
1778,9.5000,9.9250,-0.534592,9.5000,5.00
1779,9.6875,9.9250,-0.445332,9.6875,2.50
1780,9.4875,9.9250,-0.423200,9.4875,10.00
1781,9.8125,9.9250,-0.378540,9.8125,0.00
1782,9.5125,9.9250,-0.473243,9.5125,5.00
1783,9.4500,9.9250,-0.638765,9.4500,2.50
1784,9.5250,9.9250,-0.510149,9.5250,5.00
1785,9.4750,9.9250,-0.592367,9.4750,2.50
1786,9.4875,9.9250,-0.645662,9.4875,7.50
1787,9.5000,9.9250,-0.528175,9.5000,7.50
1788,9.6125,9.9250,-0.676267,9.6125,0.00
1789,9.5125,9.9250,-0.503518,9.5125,7.50
1790,9.8625,9.9250,-0.497611,9.8625,0.00
1791,9.6750,9.9250,-0.619081,9.6750,0.00
1792,9.8000,9.9250,-0.435910,9.8000,2.50
1793,9.4500,9.9250,-0.581827,9.4500,7.50
1794,9.6000,9.9250,-0.485811,9.6000,7.50
1795,9.4375,9.9250,-0.572412,9.4375,5.00
1796,9.4875,9.9250,-0.633388,9.4875,5.00
1797,9.8000,9.9250,-0.460669,9.8000,0.00
1798,9.6750,9.9250,-0.490381,9.6750,2.50
1799,9.5000,9.9250,-0.460829,9.5000,10.00
1800,9.7000,9.9250,-0.352496,9.7000,5.00
1801,9.6750,9.9250,-0.416252,9.6750,5.00
1802,9.5875,9.9250,-0.616249,9.5875,7.50
1803,9.4875,9.9250,-0.380081,9.4875,10.00
1804,9.5250,9.9250,-0.536406,9.5250,7.50
1805,9.3375,9.9250,-0.635156,9.3375,7.50
1806,9.3875,9.9250,-0.567311,9.3875,10.00
1807,9.5000,9.9250,-0.457201,9.5000,10.00
1808,9.3500,9.9250,-0.426349,9.3500,12.50
1809,9.5875,9.9250,-0.467918,9.5875,7.50
1810,9.6000,9.9250,-0.671303,9.6000,5.00
1811,9.2875,9.9250,-0.626512,9.2875,10.00
1812,9.8000,9.9250,-0.795968,9.8000,0.00
1813,9.3625,9.9250,-0.779015,9.3625,7.50
1814,9.5500,9.9250,-0.548514,9.5500,7.50
1815,9.4875,9.9250,-0.448109,9.4875,10.00
1816,9.6000,9.9250,-0.699668,9.6000,5.00
1817,9.8000,9.9250,-0.425299,9.8000,2.50
1818,9.4500,9.9250,-0.407520,9.4500,7.50
1819,9.5000,9.9250,-0.214350,9.5000,10.00
1820,9.7000,9.9250,-0.345912,9.7000,5.00
1821,9.6000,9.9250,-0.390603,9.6000,5.00
1822,9.4000,9.9250,-0.214851,9.4000,12.50
1823,9.4000,9.9250,-0.196063,9.4000,12.50
1824,9.6625,9.9250,-0.420337,9.6625,5.00
1825,9.8000,9.9250,-0.349404,9.8000,2.50
1826,9.6500,9.9250,-0.411687,9.6500,5.00
1827,9.7000,9.9250,-0.286416,9.7000,5.00
1828,9.4000,9.9250,-0.403202,9.4000,10.00
1829,9.7000,9.9250,-0.216894,9.7000,5.00
1830,9.3000,9.9250,-0.298362,9.3000,15.00
1831,9.6125,9.9250,-0.534064,9.6125,5.00
1832,9.5000,9.9250,-0.281148,9.5000,10.00
1833,9.7125,9.9250,-0.381894,9.7125,5.00
1834,9.8250,9.9250,-0.405584,9.8250,0.00
1835,9.4375,9.9250,-0.514801,9.4375,7.50
1836,9.6000,9.9250,-0.310342,9.6000,7.50
1837,9.5500,9.9250,-0.593938,9.5500,7.50
1838,9.9000,9.9250,-0.308461,9.9000,0.00
1839,9.8000,9.9250,-0.316058,9.8000,2.50
1840,9.6000,9.9250,-0.394241,9.6000,7.50
1841,9.7875,9.9250,-0.495723,9.7875,2.50
1842,9.5125,9.9250,-0.414644,9.5125,10.00
1843,9.6875,9.9250,-0.242640,9.6875,5.00
1844,9.8000,9.9250,-0.320877,9.8000,2.50
1845,9.8250,9.9250,-0.380010,9.8250,0.00
1846,9.7500,9.9250,-0.346305,9.7500,2.50
1847,9.5000,9.9250,-0.308255,9.5000,10.00
1848,9.7750,9.9250,-0.456002,9.7750,0.00
1849,9.9000,9.9250,-0.384412,9.9000,0.00
1850,9.7125,9.9250,-0.342058,9.7125,5.00
1851,9.7375,9.9250,-0.492970,9.7375,2.50
1852,9.5625,9.9250,-0.375557,9.5625,7.50
1853,9.4750,9.9250,-0.300164,9.4750,10.00
1854,9.7500,9.9250,-0.509029,9.7500,5.00
1855,9.3500,9.9250,-0.267790,9.3500,12.50
1856,9.5000,9.9250,-0.604402,9.5000,7.50
1857,9.4500,9.9250,-0.388235,9.4500,10.00
1858,9.5625,9.9250,-0.388488,9.5625,7.50
1859,9.5625,9.9250,-0.484227,9.5625,7.50
1860,9.4875,9.9250,-0.246484,9.4875,10.00
1861,9.6000,9.9250,-0.248676,9.6000,7.50
1862,9.4000,9.9250,-0.263366,9.4000,12.50
1863,9.5875,9.9250,-0.606834,9.5875,5.00
1864,9.6000,9.9250,-0.314641,9.6000,7.50
1865,9.5625,9.9250,-0.372191,9.5625,7.50
1866,9.5000,9.9250,-0.388738,9.5000,10.00
1867,9.6750,9.9250,-0.336609,9.6750,5.00
1868,9.7875,9.9250,-0.447385,9.7875,2.50
1869,9.4250,9.9250,-0.591596,9.4250,10.00
1870,9.4750,9.9250,-0.611363,9.4750,5.00
1871,9.6250,9.9250,-0.526316,9.6250,5.00
1872,9.2500,9.9250,-0.424420,9.2500,10.00
1873,8.7125,9.9250,-0.485677,8.7125,20.00
1874,8.9375,9.9250,-0.860977,8.9375,15.00
1875,8.9500,9.9250,-0.561073,8.9500,17.50
1876,9.4875,9.9250,-0.781494,9.4875,5.00
1877,8.7875,9.9250,-0.464946,8.7875,20.00
1878,9.2625,9.9250,-0.487727,9.2625,10.00
1879,9.3875,9.9250,-0.708668,9.3875,10.00
1880,9.5250,9.9250,-0.599970,9.5250,5.00
1881,9.5375,9.9250,-0.459239,9.5375,7.50
1882,9.4500,9.9250,-0.638925,9.4500,10.00
1883,9.8500,9.9250,-0.349719,9.8500,0.00
1884,9.8125,9.9250,-0.323384,9.8125,0.00
1885,9.7625,9.9250,-0.357435,9.7625,0.00
1886,9.8250,9.9250,-0.263950,9.8250,0.00
1887,9.7125,9.9250,-0.178274,9.7125,2.50
1888,9.3500,9.9250,-0.582990,9.3500,10.00
1889,9.6875,9.9250,-0.379661,9.6875,2.50
1890,9.5500,9.9250,-0.244697,9.5500,7.50
1891,9.6375,9.9250,-0.349918,9.6375,5.00
1892,9.5875,9.9250,-0.350549,9.5875,7.50
1893,9.5000,9.9250,-0.370549,9.5000,5.00
1894,9.6750,9.9250,-0.325631,9.6750,2.50
1895,9.7750,9.9250,-0.188896,9.7750,2.50
1896,9.7500,9.9250,-0.314077,9.7500,5.00
1897,9.5875,9.9250,-0.217330,9.5875,7.50
1898,9.7750,9.9250,-0.346187,9.7750,2.50
1899,9.9125,9.9250,-0.213892,9.9125,0.00
1900,9.6625,9.9250,-0.324857,9.6625,5.00
1901,9.4875,9.9250,-0.669154,9.4875,7.50
1902,9.6875,9.9250,-0.260400,9.6875,5.00
1903,9.5875,9.9250,-0.223704,9.5875,7.50
1904,9.8125,9.9250,-0.355781,9.8125,2.50
1905,9.7625,9.9250,-0.431856,9.7625,0.00
1906,9.6125,9.9250,-0.546601,9.6125,5.00
1907,9.4250,9.9250,-0.643990,9.4250,10.00
1908,9.6000,9.9250,-0.376870,9.6000,5.00
1909,9.4500,9.9250,-0.360392,9.4500,10.00
1910,9.7000,9.9250,-0.439553,9.7000,2.50
1911,9.8000,9.9250,-0.164087,9.8000,2.50
1912,9.5000,9.9250,-0.183628,9.5000,10.00
1913,9.6125,9.9250,-0.293633,9.6125,7.50
1914,9.6375,9.9250,-0.464293,9.6375,7.50
1915,9.5000,9.9250,-0.238315,9.5000,10.00
1916,9.6875,9.9250,-0.215165,9.6875,5.00
1917,9.8000,9.9250,-0.206213,9.8000,2.50
1918,9.8000,9.9250,-0.274574,9.8000,2.50
1919,9.4500,9.9250,-0.302019,9.4500,10.00
1920,9.7000,9.9250,-0.215171,9.7000,5.00
1921,9.7000,9.9250,-0.184496,9.7000,5.00
1922,9.6000,9.9250,-0.262851,9.6000,7.50
1923,9.7000,9.9250,-0.192705,9.7000,5.00
1924,9.6000,9.9250,-0.234506,9.6000,7.50
1925,9.7000,9.9250,-0.196031,9.7000,5.00
1926,9.5000,9.9250,-0.157945,9.5000,10.00
1927,9.7875,9.9250,-0.257876,9.7875,2.50
1928,9.4000,9.9250,-0.235657,9.4000,12.50
1929,9.6000,9.9250,-0.292893,9.6000,7.50
1930,9.8000,9.9250,-0.221857,9.8000,2.50
1931,9.6000,9.9250,-0.201788,9.6000,7.50
1932,9.5000,9.9250,-0.141926,9.5000,10.00
1933,9.7000,9.9250,-0.158745,9.7000,5.00
1934,9.3000,9.9250,-0.179163,9.3000,15.00
1935,9.6000,9.9250,-0.185663,9.6000,7.50
1936,9.6125,9.9250,-0.302851,9.6125,7.50
1937,9.4000,9.9250,-0.136369,9.4000,12.50
1938,9.9000,9.9250,-0.388632,9.9000,0.00
1939,9.6875,9.9250,-0.197317,9.6875,5.00
1940,9.5000,9.9250,-0.311702,9.5000,7.50
1941,9.9000,9.9250,-0.184043,9.9000,0.00
1942,9.7000,9.9250,-0.228116,9.7000,5.00
1943,9.7000,9.9250,-0.245946,9.7000,5.00
1944,9.7000,9.9250,-0.210983,9.7000,5.00
1945,9.4000,9.9250,-0.369967,9.4000,12.50
1946,9.6875,9.9250,-0.456003,9.6875,2.50
1947,9.8000,9.9250,-0.166180,9.8000,2.50
1948,9.7000,9.9250,-0.238033,9.7000,5.00
1949,9.7000,9.9250,-0.201676,9.7000,5.00
1950,9.5000,9.9250,-0.227279,9.5000,10.00
1951,9.3000,9.9250,-0.193416,9.3000,15.00
1952,9.6000,9.9250,-0.218936,9.6000,7.50
1953,9.5000,9.9250,-0.206142,9.5000,10.00
1954,9.3000,9.9250,-0.157004,9.3000,15.00
1955,9.6000,9.9250,-0.325991,9.6000,7.50
1956,9.5500,9.9250,-0.243408,9.5500,10.00
1957,9.4625,9.9250,-0.299862,9.4625,10.00
1958,9.5000,9.9250,-0.220255,9.5000,10.00
1959,9.4000,9.9250,-0.221787,9.4000,12.50
1960,9.4000,9.9250,-0.289484,9.4000,10.00
1961,9.6000,9.9250,-0.255739,9.6000,7.50
1962,9.3000,9.9250,-0.190133,9.3000,15.00
1963,9.4000,9.9250,-0.184641,9.4000,12.50
1964,9.4000,9.9250,-0.377238,9.4000,10.00
1965,9.4000,9.9250,-0.354217,9.4000,10.00
1966,9.6500,9.9250,-0.387933,9.6500,5.00
1967,9.6000,9.9250,-0.380512,9.6000,7.50
1968,9.7875,9.9250,-0.433043,9.7875,2.50
1969,9.7125,9.9250,-0.419740,9.7125,2.50
1970,9.4750,9.9250,-0.471941,9.4750,7.50
1971,9.4125,9.9250,-0.429810,9.4125,10.00
1972,9.6875,9.9250,-0.324107,9.6875,5.00
1973,9.6000,9.9250,-0.252524,9.6000,7.50
1974,9.5375,9.9250,-0.547508,9.5375,7.50
1975,9.3875,9.9250,-0.299285,9.3875,12.50
1976,9.4875,9.9250,-0.430043,9.4875,7.50
1977,9.4625,9.9250,-0.549676,9.4625,10.00
1978,9.5000,9.9250,-0.728635,9.5000,2.50
1979,9.6000,9.9250,-0.396750,9.6000,5.00
1980,9.6250,9.9250,-0.467733,9.6250,7.50
1981,9.6500,9.9250,-0.552502,9.6500,2.50
1982,9.3875,9.9250,-0.384982,9.3875,12.50
1983,9.4750,9.9250,-0.652172,9.4750,5.00
1984,9.7875,9.9250,-0.427122,9.7875,2.50
1985,9.3500,9.9250,-0.670639,9.3500,7.50
1986,9.5375,9.9250,-0.574025,9.5375,2.50
1987,9.6000,9.9250,-0.405403,9.6000,5.00
1988,9.4625,9.9250,-0.603831,9.4625,5.00
1989,9.7250,9.9250,-0.417499,9.7250,2.50
1990,9.4125,9.9250,-0.719658,9.4125,7.50
1991,9.7125,9.9250,-0.315615,9.7125,5.00
1992,9.5875,9.9250,-0.597171,9.5875,5.00
1993,9.4000,9.9250,-0.619499,9.4000,10.00
1994,9.5000,9.9250,-0.253157,9.5000,10.00
1995,9.7000,9.9250,-0.384357,9.7000,2.50
1996,9.3375,9.9250,-0.533716,9.3375,7.50
1997,9.6000,9.9250,-0.283667,9.6000,7.50
1998,9.4250,9.9250,-0.447500,9.4250,10.00
1999,9.8375,9.9250,-0.462279,9.8375,2.50
